dataset_dir: /mmfs1/data/fangxian/data/
dataset_name: FFHQ
batch_size: 32
workers: 8
resolution: 256
channels: 3
codebook_size: 8192
codebook_dim: 8
z_channels: 256
factor: 16
beta: 0.1
gamma: 0.5
alpha: 1.0
quantizer_name: wasserstein_quantizer
resume: False
epochs: 30
eval_epochs: 5
lr: 5e-05
dropout: 0.0
seed: 123
warmup_iters: 2000
decay_iters: 10000
weight_decay: 0.05
accumulation: 1
checkpoint_dir: /mmfs1/data/fangxian/WassersteinVQ/VQVAE/checkpoint/FFHQ
results_dir: /mmfs1/data/fangxian/WassersteinVQ/VQVAE/results/FFHQ
saver_dir: /mmfs1/data/fangxian/WassersteinVQ/VQVAE/saver/FFHQ
data_pre: FFHQ
model_pre: model_8192_8_16
loss_pre: loss_1.0_0.1_0.5
training_pre: wasserstein_quantizer_30
saver_name_pre: wasserstein_quantizer_30_FFHQ_model_8192_8_16_loss_1.0_0.1_0.5
Working with z of shape (1, 256, 16, 16) = 65536 dimensions.
dataset name: FFHQ
len train_set: 70000
len val_set: 70000
len train_dataloader: 2187
len val_dataloader: 1094
Start training...
epoch:1, cur_lr:0.000050
Train Epoch: [1/30] Iters:[10/2187] loss 1.6919, vq_loss 1.1409, rec_loss 0.2755, wasserstein_loss 1.6536, quant_error 2.2845, codebook_utilization 0.0497, codebook_perplexity 85.8826,
Train Epoch: [28/30] Iters:[990/2187] loss 0.0615, vq_loss 0.0420, rec_loss 0.0098, wasserstein_loss 0.0445, quant_error 0.1432, codebook_utilization 0.5986, codebook_perplexity 4266.8057,
Train Epoch: [28/30] Iters:[1000/2187] loss 0.0699, vq_loss 0.0503, rec_loss 0.0098, wasserstein_loss 0.0611, quant_error 0.1439, codebook_utilization 0.5972, codebook_perplexity 4251.0161,
Train Epoch: [28/30] Iters:[1010/2187] loss 0.0702, vq_loss 0.0508, rec_loss 0.0097, wasserstein_loss 0.0625, quant_error 0.1423, codebook_utilization 0.5969, codebook_perplexity 4251.6763,
Train Epoch: [28/30] Iters:[1020/2187] loss 0.0735, vq_loss 0.0539, rec_loss 0.0098, wasserstein_loss 0.0687, quant_error 0.1426, codebook_utilization 0.5971, codebook_perplexity 4253.6976,
Train Epoch: [28/30] Iters:[1030/2187] loss 0.0713, vq_loss 0.0519, rec_loss 0.0097, wasserstein_loss 0.0647, quant_error 0.1422, codebook_utilization 0.5961, codebook_perplexity 4244.7897,
Train Epoch: [28/30] Iters:[1040/2187] loss 0.0718, vq_loss 0.0522, rec_loss 0.0098, wasserstein_loss 0.0652, quant_error 0.1428, codebook_utilization 0.5963, codebook_perplexity 4244.7190,
Train Epoch: [28/30] Iters:[1050/2187] loss 0.0657, vq_loss 0.0460, rec_loss 0.0099, wasserstein_loss 0.0525, quant_error 0.1433, codebook_utilization 0.5975, codebook_perplexity 4261.5389,
Train Epoch: [28/30] Iters:[1060/2187] loss 0.0659, vq_loss 0.0461, rec_loss 0.0099, wasserstein_loss 0.0527, quant_error 0.1438, codebook_utilization 0.5976, codebook_perplexity 4259.2351,
Train Epoch: [28/30] Iters:[1070/2187] loss 0.0627, vq_loss 0.0433, rec_loss 0.0097, wasserstein_loss 0.0476, quant_error 0.1420, codebook_utilization 0.5963, codebook_perplexity 4245.7566,
Train Epoch: [28/30] Iters:[1080/2187] loss 0.0621, vq_loss 0.0427, rec_loss 0.0097, wasserstein_loss 0.0462, quant_error 0.1428, codebook_utilization 0.5976, codebook_perplexity 4256.0089,
Train Epoch: [28/30] Iters:[1090/2187] loss 0.0600, vq_loss 0.0405, rec_loss 0.0098, wasserstein_loss 0.0418, quant_error 0.1421, codebook_utilization 0.5982, codebook_perplexity 4261.7743,
Train Epoch: [28/30] Iters:[1100/2187] loss 0.0567, vq_loss 0.0374, rec_loss 0.0097, wasserstein_loss 0.0357, quant_error 0.1418, codebook_utilization 0.5983, codebook_perplexity 4259.9519,
Train Epoch: [28/30] Iters:[1110/2187] loss 0.0562, vq_loss 0.0367, rec_loss 0.0098, wasserstein_loss 0.0338, quant_error 0.1436, codebook_utilization 0.5987, codebook_perplexity 4268.2253,
Train Epoch: [28/30] Iters:[1120/2187] loss 0.0591, vq_loss 0.0392, rec_loss 0.0099, wasserstein_loss 0.0384, quant_error 0.1455, codebook_utilization 0.5991, codebook_perplexity 4272.2729,
Train Epoch: [28/30] Iters:[1130/2187] loss 0.0596, vq_loss 0.0396, rec_loss 0.0100, wasserstein_loss 0.0390, quant_error 0.1461, codebook_utilization 0.5983, codebook_perplexity 4264.9744,
Train Epoch: [28/30] Iters:[1140/2187] loss 0.0596, vq_loss 0.0399, rec_loss 0.0099, wasserstein_loss 0.0396, quant_error 0.1458, codebook_utilization 0.5970, codebook_perplexity 4252.4383,
Train Epoch: [28/30] Iters:[1150/2187] loss 0.0607, vq_loss 0.0410, rec_loss 0.0098, wasserstein_loss 0.0422, quant_error 0.1451, codebook_utilization 0.5963, codebook_perplexity 4247.4759,
Train Epoch: [28/30] Iters:[1160/2187] loss 0.0635, vq_loss 0.0440, rec_loss 0.0097, wasserstein_loss 0.0486, quant_error 0.1434, codebook_utilization 0.5956, codebook_perplexity 4238.4005,
Train Epoch: [28/30] Iters:[1170/2187] loss 0.0682, vq_loss 0.0486, rec_loss 0.0098, wasserstein_loss 0.0573, quant_error 0.1450, codebook_utilization 0.5966, codebook_perplexity 4247.9968,
Train Epoch: [28/30] Iters:[1180/2187] loss 0.0706, vq_loss 0.0508, rec_loss 0.0099, wasserstein_loss 0.0617, quant_error 0.1450, codebook_utilization 0.5978, codebook_perplexity 4256.4245,
Train Epoch: [28/30] Iters:[1190/2187] loss 0.0718, vq_loss 0.0518, rec_loss 0.0100, wasserstein_loss 0.0634, quant_error 0.1460, codebook_utilization 0.5997, codebook_perplexity 4273.7335,
Train Epoch: [28/30] Iters:[1200/2187] loss 0.0715, vq_loss 0.0514, rec_loss 0.0100, wasserstein_loss 0.0626, quant_error 0.1465, codebook_utilization 0.5997, codebook_perplexity 4272.1822,
Train Epoch: [28/30] Iters:[1210/2187] loss 0.0678, vq_loss 0.0475, rec_loss 0.0101, wasserstein_loss 0.0549, quant_error 0.1463, codebook_utilization 0.6003, codebook_perplexity 4277.9666,
Train Epoch: [28/30] Iters:[1220/2187] loss 0.0631, vq_loss 0.0429, rec_loss 0.0101, wasserstein_loss 0.0457, quant_error 0.1460, codebook_utilization 0.6004, codebook_perplexity 4283.1802,
Train Epoch: [28/30] Iters:[1230/2187] loss 0.0649, vq_loss 0.0451, rec_loss 0.0099, wasserstein_loss 0.0504, quant_error 0.1445, codebook_utilization 0.5995, codebook_perplexity 4276.9015,
Train Epoch: [28/30] Iters:[1240/2187] loss 0.0647, vq_loss 0.0446, rec_loss 0.0100, wasserstein_loss 0.0495, quant_error 0.1449, codebook_utilization 0.6000, codebook_perplexity 4281.6544,
Train Epoch: [28/30] Iters:[1250/2187] loss 0.0651, vq_loss 0.0452, rec_loss 0.0100, wasserstein_loss 0.0506, quant_error 0.1446, codebook_utilization 0.6005, codebook_perplexity 4290.0228,
Train Epoch: [28/30] Iters:[1260/2187] loss 0.0668, vq_loss 0.0469, rec_loss 0.0099, wasserstein_loss 0.0536, quant_error 0.1462, codebook_utilization 0.6005, codebook_perplexity 4286.3763,
Train Epoch: [28/30] Iters:[1270/2187] loss 0.0652, vq_loss 0.0455, rec_loss 0.0099, wasserstein_loss 0.0509, quant_error 0.1457, codebook_utilization 0.6002, codebook_perplexity 4281.5519,
Train Epoch: [28/30] Iters:[1280/2187] loss 0.0607, vq_loss 0.0407, rec_loss 0.0100, wasserstein_loss 0.0412, quant_error 0.1462, codebook_utilization 0.6003, codebook_perplexity 4282.1028,
Train Epoch: [28/30] Iters:[1290/2187] loss 0.0619, vq_loss 0.0422, rec_loss 0.0098, wasserstein_loss 0.0444, quant_error 0.1454, codebook_utilization 0.5978, codebook_perplexity 4258.7000,
Train Epoch: [28/30] Iters:[1300/2187] loss 0.0635, vq_loss 0.0436, rec_loss 0.0099, wasserstein_loss 0.0472, quant_error 0.1456, codebook_utilization 0.5972, codebook_perplexity 4253.7844,
Train Epoch: [28/30] Iters:[1310/2187] loss 0.0653, vq_loss 0.0453, rec_loss 0.0100, wasserstein_loss 0.0506, quant_error 0.1454, codebook_utilization 0.5972, codebook_perplexity 4257.5650,
Train Epoch: [28/30] Iters:[1320/2187] loss 0.0657, vq_loss 0.0458, rec_loss 0.0100, wasserstein_loss 0.0520, quant_error 0.1443, codebook_utilization 0.5968, codebook_perplexity 4251.2044,
Train Epoch: [28/30] Iters:[1330/2187] loss 0.0650, vq_loss 0.0452, rec_loss 0.0099, wasserstein_loss 0.0509, quant_error 0.1438, codebook_utilization 0.5955, codebook_perplexity 4239.3114,
Train Epoch: [28/30] Iters:[1340/2187] loss 0.0636, vq_loss 0.0439, rec_loss 0.0098, wasserstein_loss 0.0484, quant_error 0.1431, codebook_utilization 0.5962, codebook_perplexity 4247.9715,
Train Epoch: [28/30] Iters:[1350/2187] loss 0.0605, vq_loss 0.0409, rec_loss 0.0098, wasserstein_loss 0.0423, quant_error 0.1432, codebook_utilization 0.5971, codebook_perplexity 4255.5580,
Train Epoch: [28/30] Iters:[1360/2187] loss 0.0593, vq_loss 0.0397, rec_loss 0.0098, wasserstein_loss 0.0404, quant_error 0.1418, codebook_utilization 0.5975, codebook_perplexity 4254.5604,
Train Epoch: [28/30] Iters:[1370/2187] loss 0.0705, vq_loss 0.0509, rec_loss 0.0098, wasserstein_loss 0.0624, quant_error 0.1429, codebook_utilization 0.5986, codebook_perplexity 4265.0883,
Train Epoch: [28/30] Iters:[1380/2187] loss 0.0709, vq_loss 0.0515, rec_loss 0.0097, wasserstein_loss 0.0637, quant_error 0.1427, codebook_utilization 0.5993, codebook_perplexity 4270.0943,
Train Epoch: [28/30] Iters:[1390/2187] loss 0.0739, vq_loss 0.0545, rec_loss 0.0097, wasserstein_loss 0.0697, quant_error 0.1432, codebook_utilization 0.5995, codebook_perplexity 4266.0048,
Train Epoch: [28/30] Iters:[1400/2187] loss 0.0763, vq_loss 0.0569, rec_loss 0.0097, wasserstein_loss 0.0744, quant_error 0.1432, codebook_utilization 0.6001, codebook_perplexity 4271.0309,
Train Epoch: [28/30] Iters:[1410/2187] loss 0.0760, vq_loss 0.0567, rec_loss 0.0096, wasserstein_loss 0.0741, quant_error 0.1433, codebook_utilization 0.6005, codebook_perplexity 4275.7087,
Train Epoch: [28/30] Iters:[1420/2187] loss 0.0651, vq_loss 0.0459, rec_loss 0.0096, wasserstein_loss 0.0523, quant_error 0.1437, codebook_utilization 0.6025, codebook_perplexity 4297.6691,
Train Epoch: [28/30] Iters:[1430/2187] loss 0.0639, vq_loss 0.0444, rec_loss 0.0097, wasserstein_loss 0.0489, quant_error 0.1452, codebook_utilization 0.6047, codebook_perplexity 4320.4305,
Train Epoch: [28/30] Iters:[1440/2187] loss 0.0617, vq_loss 0.0422, rec_loss 0.0097, wasserstein_loss 0.0443, quant_error 0.1458, codebook_utilization 0.6060, codebook_perplexity 4336.7700,
Train Epoch: [28/30] Iters:[1450/2187] loss 0.0610, vq_loss 0.0412, rec_loss 0.0099, wasserstein_loss 0.0415, quant_error 0.1485, codebook_utilization 0.6075, codebook_perplexity 4351.2745,
Train Epoch: [28/30] Iters:[1460/2187] loss 0.0592, vq_loss 0.0392, rec_loss 0.0100, wasserstein_loss 0.0372, quant_error 0.1495, codebook_utilization 0.6078, codebook_perplexity 4358.2032,
Train Epoch: [28/30] Iters:[1470/2187] loss 0.0579, vq_loss 0.0379, rec_loss 0.0100, wasserstein_loss 0.0351, quant_error 0.1477, codebook_utilization 0.6056, codebook_perplexity 4337.5414,
Train Epoch: [28/30] Iters:[1480/2187] loss 0.0624, vq_loss 0.0423, rec_loss 0.0101, wasserstein_loss 0.0442, quant_error 0.1466, codebook_utilization 0.6044, codebook_perplexity 4325.5071,
Train Epoch: [28/30] Iters:[1490/2187] loss 0.0663, vq_loss 0.0461, rec_loss 0.0101, wasserstein_loss 0.0517, quant_error 0.1470, codebook_utilization 0.6048, codebook_perplexity 4329.3393,
Train Epoch: [28/30] Iters:[1500/2187] loss 0.0658, vq_loss 0.0458, rec_loss 0.0100, wasserstein_loss 0.0520, quant_error 0.1445, codebook_utilization 0.6027, codebook_perplexity 4308.5409,
Train Epoch: [28/30] Iters:[1510/2187] loss 0.0656, vq_loss 0.0459, rec_loss 0.0099, wasserstein_loss 0.0524, quant_error 0.1431, codebook_utilization 0.6022, codebook_perplexity 4302.6040,
Train Epoch: [28/30] Iters:[1520/2187] loss 0.0651, vq_loss 0.0454, rec_loss 0.0099, wasserstein_loss 0.0510, quant_error 0.1446, codebook_utilization 0.6022, codebook_perplexity 4302.2747,
Train Epoch: [28/30] Iters:[1530/2187] loss 0.0607, vq_loss 0.0412, rec_loss 0.0098, wasserstein_loss 0.0428, quant_error 0.1437, codebook_utilization 0.6014, codebook_perplexity 4293.2359,
Train Epoch: [28/30] Iters:[1540/2187] loss 0.0562, vq_loss 0.0367, rec_loss 0.0098, wasserstein_loss 0.0340, quant_error 0.1432, codebook_utilization 0.5995, codebook_perplexity 4275.3437,
Train Epoch: [28/30] Iters:[1550/2187] loss 0.0593, vq_loss 0.0396, rec_loss 0.0099, wasserstein_loss 0.0396, quant_error 0.1436, codebook_utilization 0.5989, codebook_perplexity 4270.6304,
Train Epoch: [28/30] Iters:[1560/2187] loss 0.0626, vq_loss 0.0427, rec_loss 0.0099, wasserstein_loss 0.0458, quant_error 0.1439, codebook_utilization 0.5984, codebook_perplexity 4266.5160,
Train Epoch: [28/30] Iters:[1570/2187] loss 0.0625, vq_loss 0.0425, rec_loss 0.0100, wasserstein_loss 0.0457, quant_error 0.1429, codebook_utilization 0.5986, codebook_perplexity 4270.7218,
Train Epoch: [28/30] Iters:[1580/2187] loss 0.0625, vq_loss 0.0422, rec_loss 0.0101, wasserstein_loss 0.0449, quant_error 0.1439, codebook_utilization 0.5993, codebook_perplexity 4277.9148,
Train Epoch: [28/30] Iters:[1590/2187] loss 0.0609, vq_loss 0.0405, rec_loss 0.0102, wasserstein_loss 0.0414, quant_error 0.1443, codebook_utilization 0.6005, codebook_perplexity 4290.0677,
Train Epoch: [28/30] Iters:[1600/2187] loss 0.0571, vq_loss 0.0369, rec_loss 0.0101, wasserstein_loss 0.0342, quant_error 0.1440, codebook_utilization 0.6004, codebook_perplexity 4289.0602,
Train Epoch: [28/30] Iters:[1610/2187] loss 0.0555, vq_loss 0.0353, rec_loss 0.0101, wasserstein_loss 0.0309, quant_error 0.1443, codebook_utilization 0.6004, codebook_perplexity 4288.2441,
Train Epoch: [28/30] Iters:[1620/2187] loss 0.0562, vq_loss 0.0358, rec_loss 0.0102, wasserstein_loss 0.0315, quant_error 0.1458, codebook_utilization 0.5995, codebook_perplexity 4278.2951,
Train Epoch: [28/30] Iters:[1630/2187] loss 0.0606, vq_loss 0.0404, rec_loss 0.0101, wasserstein_loss 0.0409, quant_error 0.1451, codebook_utilization 0.5974, codebook_perplexity 4255.5653,
Train Epoch: [28/30] Iters:[1640/2187] loss 0.0627, vq_loss 0.0426, rec_loss 0.0101, wasserstein_loss 0.0454, quant_error 0.1446, codebook_utilization 0.5966, codebook_perplexity 4248.7321,
Train Epoch: [28/30] Iters:[1650/2187] loss 0.0739, vq_loss 0.0537, rec_loss 0.0101, wasserstein_loss 0.0672, quant_error 0.1458, codebook_utilization 0.5975, codebook_perplexity 4254.7570,
Train Epoch: [28/30] Iters:[1660/2187] loss 0.0741, vq_loss 0.0540, rec_loss 0.0100, wasserstein_loss 0.0680, quant_error 0.1456, codebook_utilization 0.5973, codebook_perplexity 4252.5094,
Train Epoch: [28/30] Iters:[1670/2187] loss 0.0770, vq_loss 0.0570, rec_loss 0.0100, wasserstein_loss 0.0743, quant_error 0.1446, codebook_utilization 0.5976, codebook_perplexity 4253.4170,
Train Epoch: [28/30] Iters:[1680/2187] loss 0.0746, vq_loss 0.0543, rec_loss 0.0101, wasserstein_loss 0.0682, quant_error 0.1467, codebook_utilization 0.5999, codebook_perplexity 4278.5043,
Train Epoch: [28/30] Iters:[1690/2187] loss 0.0734, vq_loss 0.0532, rec_loss 0.0101, wasserstein_loss 0.0660, quant_error 0.1471, codebook_utilization 0.6007, codebook_perplexity 4285.4324,
Train Epoch: [28/30] Iters:[1700/2187] loss 0.0618, vq_loss 0.0419, rec_loss 0.0100, wasserstein_loss 0.0436, quant_error 0.1458, codebook_utilization 0.6008, codebook_perplexity 4288.3615,
Train Epoch: [28/30] Iters:[1710/2187] loss 0.0596, vq_loss 0.0396, rec_loss 0.0100, wasserstein_loss 0.0390, quant_error 0.1465, codebook_utilization 0.6026, codebook_perplexity 4304.2021,
Train Epoch: [28/30] Iters:[1720/2187] loss 0.0577, vq_loss 0.0379, rec_loss 0.0099, wasserstein_loss 0.0355, quant_error 0.1461, codebook_utilization 0.6034, codebook_perplexity 4312.1168,
Train Epoch: [28/30] Iters:[1730/2187] loss 0.0579, vq_loss 0.0383, rec_loss 0.0098, wasserstein_loss 0.0366, quant_error 0.1453, codebook_utilization 0.6043, codebook_perplexity 4323.6206,
Train Epoch: [28/30] Iters:[1740/2187] loss 0.0613, vq_loss 0.0415, rec_loss 0.0099, wasserstein_loss 0.0430, quant_error 0.1454, codebook_utilization 0.6052, codebook_perplexity 4331.8057,
Train Epoch: [28/30] Iters:[1750/2187] loss 0.0657, vq_loss 0.0458, rec_loss 0.0099, wasserstein_loss 0.0514, quant_error 0.1464, codebook_utilization 0.6056, codebook_perplexity 4337.4384,
Train Epoch: [28/30] Iters:[1760/2187] loss 0.0673, vq_loss 0.0473, rec_loss 0.0100, wasserstein_loss 0.0546, quant_error 0.1452, codebook_utilization 0.6041, codebook_perplexity 4322.6982,
Train Epoch: [28/30] Iters:[1770/2187] loss 0.0663, vq_loss 0.0463, rec_loss 0.0100, wasserstein_loss 0.0527, quant_error 0.1449, codebook_utilization 0.6036, codebook_perplexity 4319.1495,
Train Epoch: [28/30] Iters:[1780/2187] loss 0.0674, vq_loss 0.0476, rec_loss 0.0099, wasserstein_loss 0.0555, quant_error 0.1442, codebook_utilization 0.6020, codebook_perplexity 4302.8015,
Train Epoch: [28/30] Iters:[1790/2187] loss 0.0653, vq_loss 0.0456, rec_loss 0.0098, wasserstein_loss 0.0518, quant_error 0.1436, codebook_utilization 0.6007, codebook_perplexity 4290.0571,
Train Epoch: [28/30] Iters:[1800/2187] loss 0.0652, vq_loss 0.0456, rec_loss 0.0098, wasserstein_loss 0.0520, quant_error 0.1429, codebook_utilization 0.5997, codebook_perplexity 4281.3512,
Train Epoch: [28/30] Iters:[1810/2187] loss 0.0660, vq_loss 0.0464, rec_loss 0.0098, wasserstein_loss 0.0534, quant_error 0.1432, codebook_utilization 0.5999, codebook_perplexity 4284.4112,
Train Epoch: [28/30] Iters:[1820/2187] loss 0.0660, vq_loss 0.0465, rec_loss 0.0097, wasserstein_loss 0.0541, quant_error 0.1419, codebook_utilization 0.5997, codebook_perplexity 4280.3375,
Train Epoch: [28/30] Iters:[1830/2187] loss 0.0656, vq_loss 0.0459, rec_loss 0.0099, wasserstein_loss 0.0524, quant_error 0.1429, codebook_utilization 0.6007, codebook_perplexity 4290.3269,
Train Epoch: [28/30] Iters:[1840/2187] loss 0.0649, vq_loss 0.0452, rec_loss 0.0098, wasserstein_loss 0.0515, quant_error 0.1419, codebook_utilization 0.6009, codebook_perplexity 4289.2641,
Train Epoch: [28/30] Iters:[1850/2187] loss 0.0617, vq_loss 0.0419, rec_loss 0.0099, wasserstein_loss 0.0447, quant_error 0.1423, codebook_utilization 0.6025, codebook_perplexity 4303.1820,
Train Epoch: [28/30] Iters:[1860/2187] loss 0.0603, vq_loss 0.0408, rec_loss 0.0098, wasserstein_loss 0.0420, quant_error 0.1439, codebook_utilization 0.6040, codebook_perplexity 4313.9103,
Train Epoch: [28/30] Iters:[1870/2187] loss 0.0621, vq_loss 0.0424, rec_loss 0.0098, wasserstein_loss 0.0450, quant_error 0.1450, codebook_utilization 0.6055, codebook_perplexity 4329.0692,
Train Epoch: [28/30] Iters:[1880/2187] loss 0.0599, vq_loss 0.0404, rec_loss 0.0097, wasserstein_loss 0.0412, quant_error 0.1445, codebook_utilization 0.6057, codebook_perplexity 4328.7775,
Train Epoch: [28/30] Iters:[1890/2187] loss 0.0589, vq_loss 0.0395, rec_loss 0.0097, wasserstein_loss 0.0393, quant_error 0.1448, codebook_utilization 0.6064, codebook_perplexity 4337.2473,
Train Epoch: [28/30] Iters:[1900/2187] loss 0.0602, vq_loss 0.0411, rec_loss 0.0096, wasserstein_loss 0.0425, quant_error 0.1443, codebook_utilization 0.6061, codebook_perplexity 4334.8993,
Train Epoch: [28/30] Iters:[1910/2187] loss 0.0596, vq_loss 0.0403, rec_loss 0.0097, wasserstein_loss 0.0412, quant_error 0.1430, codebook_utilization 0.6052, codebook_perplexity 4329.3285,
Train Epoch: [28/30] Iters:[1920/2187] loss 0.0577, vq_loss 0.0382, rec_loss 0.0097, wasserstein_loss 0.0371, quant_error 0.1429, codebook_utilization 0.6039, codebook_perplexity 4317.5290,
Train Epoch: [28/30] Iters:[1930/2187] loss 0.0575, vq_loss 0.0382, rec_loss 0.0097, wasserstein_loss 0.0370, quant_error 0.1430, codebook_utilization 0.6035, codebook_perplexity 4315.0682,
Train Epoch: [28/30] Iters:[1940/2187] loss 0.0574, vq_loss 0.0378, rec_loss 0.0098, wasserstein_loss 0.0363, quant_error 0.1429, codebook_utilization 0.6026, codebook_perplexity 4306.0969,
Train Epoch: [28/30] Iters:[1950/2187] loss 0.0551, vq_loss 0.0353, rec_loss 0.0099, wasserstein_loss 0.0313, quant_error 0.1431, codebook_utilization 0.6017, codebook_perplexity 4297.0456,
Train Epoch: [28/30] Iters:[1960/2187] loss 0.0552, vq_loss 0.0356, rec_loss 0.0098, wasserstein_loss 0.0318, quant_error 0.1430, codebook_utilization 0.6012, codebook_perplexity 4290.3987,
Train Epoch: [28/30] Iters:[1970/2187] loss 0.0560, vq_loss 0.0361, rec_loss 0.0100, wasserstein_loss 0.0325, quant_error 0.1444, codebook_utilization 0.6009, codebook_perplexity 4286.2387,
Train Epoch: [28/30] Iters:[1980/2187] loss 0.0574, vq_loss 0.0376, rec_loss 0.0099, wasserstein_loss 0.0359, quant_error 0.1431, codebook_utilization 0.5995, codebook_perplexity 4270.9526,
Train Epoch: [28/30] Iters:[1990/2187] loss 0.0590, vq_loss 0.0393, rec_loss 0.0098, wasserstein_loss 0.0395, quant_error 0.1424, codebook_utilization 0.5982, codebook_perplexity 4261.2223,
Train Epoch: [28/30] Iters:[2000/2187] loss 0.0640, vq_loss 0.0444, rec_loss 0.0098, wasserstein_loss 0.0499, quant_error 0.1418, codebook_utilization 0.5988, codebook_perplexity 4266.6125,
Train Epoch: [28/30] Iters:[2010/2187] loss 0.0628, vq_loss 0.0432, rec_loss 0.0098, wasserstein_loss 0.0474, quant_error 0.1420, codebook_utilization 0.5997, codebook_perplexity 4279.1557,
Train Epoch: [28/30] Iters:[2020/2187] loss 0.0635, vq_loss 0.0443, rec_loss 0.0096, wasserstein_loss 0.0499, quant_error 0.1406, codebook_utilization 0.6006, codebook_perplexity 4290.3676,
Train Epoch: [28/30] Iters:[2030/2187] loss 0.0627, vq_loss 0.0432, rec_loss 0.0098, wasserstein_loss 0.0472, quant_error 0.1428, codebook_utilization 0.6030, codebook_perplexity 4315.5283,
Train Epoch: [28/30] Iters:[2040/2187] loss 0.0616, vq_loss 0.0422, rec_loss 0.0097, wasserstein_loss 0.0451, quant_error 0.1428, codebook_utilization 0.6042, codebook_perplexity 4325.0942,
Train Epoch: [28/30] Iters:[2050/2187] loss 0.0593, vq_loss 0.0397, rec_loss 0.0098, wasserstein_loss 0.0399, quant_error 0.1436, codebook_utilization 0.6035, codebook_perplexity 4316.3141,
Train Epoch: [28/30] Iters:[2060/2187] loss 0.0649, vq_loss 0.0455, rec_loss 0.0097, wasserstein_loss 0.0518, quant_error 0.1429, codebook_utilization 0.6022, codebook_perplexity 4301.9434,
Train Epoch: [28/30] Iters:[2070/2187] loss 0.0638, vq_loss 0.0443, rec_loss 0.0098, wasserstein_loss 0.0491, quant_error 0.1433, codebook_utilization 0.6016, codebook_perplexity 4295.7255,
Train Epoch: [28/30] Iters:[2080/2187] loss 0.0635, vq_loss 0.0441, rec_loss 0.0097, wasserstein_loss 0.0491, quant_error 0.1420, codebook_utilization 0.5994, codebook_perplexity 4274.5135,
Train Epoch: [28/30] Iters:[2090/2187] loss 0.0675, vq_loss 0.0479, rec_loss 0.0098, wasserstein_loss 0.0564, quant_error 0.1434, codebook_utilization 0.5995, codebook_perplexity 4277.2529,
Train Epoch: [28/30] Iters:[2100/2187] loss 0.0667, vq_loss 0.0472, rec_loss 0.0097, wasserstein_loss 0.0549, quant_error 0.1440, codebook_utilization 0.5991, codebook_perplexity 4274.9313,
Train Epoch: [28/30] Iters:[2110/2187] loss 0.0644, vq_loss 0.0447, rec_loss 0.0099, wasserstein_loss 0.0495, quant_error 0.1451, codebook_utilization 0.6000, codebook_perplexity 4285.0075,
Train Epoch: [28/30] Iters:[2120/2187] loss 0.0646, vq_loss 0.0449, rec_loss 0.0098, wasserstein_loss 0.0497, quant_error 0.1457, codebook_utilization 0.6002, codebook_perplexity 4286.4571,
Train Epoch: [28/30] Iters:[2130/2187] loss 0.0642, vq_loss 0.0445, rec_loss 0.0099, wasserstein_loss 0.0489, quant_error 0.1459, codebook_utilization 0.6022, codebook_perplexity 4306.2241,
Train Epoch: [28/30] Iters:[2140/2187] loss 0.0638, vq_loss 0.0439, rec_loss 0.0099, wasserstein_loss 0.0477, quant_error 0.1462, codebook_utilization 0.6030, codebook_perplexity 4312.7840,
Train Epoch: [28/30] Iters:[2150/2187] loss 0.0627, vq_loss 0.0429, rec_loss 0.0099, wasserstein_loss 0.0460, quant_error 0.1450, codebook_utilization 0.6032, codebook_perplexity 4315.0431,
Train Epoch: [28/30] Iters:[2160/2187] loss 0.0600, vq_loss 0.0403, rec_loss 0.0098, wasserstein_loss 0.0409, quant_error 0.1447, codebook_utilization 0.6030, codebook_perplexity 4313.0965,
Train Epoch: [28/30] Iters:[2170/2187] loss 0.0591, vq_loss 0.0392, rec_loss 0.0099, wasserstein_loss 0.0386, quant_error 0.1449, codebook_utilization 0.6029, codebook_perplexity 4309.9731,
Train Epoch: [28/30] Iters:[2180/2187] loss 0.0591, vq_loss 0.0391, rec_loss 0.0100, wasserstein_loss 0.0381, quant_error 0.1457, codebook_utilization 0.6021, codebook_perplexity 4300.9268,
######### start conducting statistical analysis per epoch on training dataset #########
epoch:29, cur_lr:0.000050
Train Epoch: [29/30] Iters:[10/2187] loss 0.0708, vq_loss 0.0502, rec_loss 0.0103, wasserstein_loss 0.0592, quant_error 0.1497, codebook_utilization 0.6062, codebook_perplexity 4345.5856,
Train Epoch: [29/30] Iters:[20/2187] loss 0.0709, vq_loss 0.0506, rec_loss 0.0102, wasserstein_loss 0.0612, quant_error 0.1454, codebook_utilization 0.6057, codebook_perplexity 4341.6974,
Train Epoch: [29/30] Iters:[30/2187] loss 0.0704, vq_loss 0.0501, rec_loss 0.0101, wasserstein_loss 0.0605, quant_error 0.1444, codebook_utilization 0.6045, codebook_perplexity 4328.6444,
Train Epoch: [29/30] Iters:[40/2187] loss 0.0664, vq_loss 0.0464, rec_loss 0.0100, wasserstein_loss 0.0531, quant_error 0.1443, codebook_utilization 0.6043, codebook_perplexity 4327.2971,
Train Epoch: [29/30] Iters:[50/2187] loss 0.0643, vq_loss 0.0443, rec_loss 0.0100, wasserstein_loss 0.0489, quant_error 0.1442, codebook_utilization 0.6034, codebook_perplexity 4319.1816,
